order_id,date,region,channel,category,status,units,revenue,cost,processing_hours
OP-01327,2026-06-26,Metropolitana,Teléfono,Equipamiento,Cancelada,7.0,1478788.0,1029061.0,27.35
OP-01328,2026-08-24,Valparaíso,Web,Insumos,Completada,2.0,166053.0,109766.0,19.68
OP-01329,2026-02-23,Antofagasta,Web,Equipamiento,Completada,4.0,613160.0,443809.0,27.39
OP-01330,2026-03-11,Metropolitana,Web,Repuestos,Cancelada,5.0,850102.0,696824.0,17.68
OP-01331,2026-07-11,Metropolitana,Marketplace,Servicios,Completada,4.0,371973.0,227680.0,13.95
OP-01332,2026-05-01,Metropolitana,Marketplace,Insumos,Completada,4.0,201281.0,144807.0,23.66
OP-01333,2026-08-08,Metropolitana,Web,Servicios,Completada,6.0,736995.0,436949.0,26.26
OP-01334,2026-07-20,Maule,Marketplace,Insumos,Completada,5.0,272181.0,189474.0,21.88
OP-01335,2026-01-10,Metropolitana,Marketplace,Insumos,Completada,4.0,228012.0,160690.0,7.44
OP-01336,2026-03-02,Metropolitana,Web,Insumos,Completada,7.0,312895.0,219102.0,17.72
OP-01337,2026-08-10,Biobío,Teléfono,Equipamiento,Completada,6.0,614878.0,457118.0,134.63
OP-01338,2026-06-13,Biobío,Ejecutivo,Servicios,Cancelada,5.0,529898.0,328227.0,17.72
OP-01339,2026-03-05,Biobío,Web,Insumos,Completada,2.0,82305.0,56930.0,8.41
OP-01340,2026-06-24,Metropolitana,Marketplace,Insumos,Completada,9.0,326590.0,226130.0,22.68
OP-01341,2026-08-07,Metropolitana,Ejecutivo,Servicios,Completada,4.0,465667.0,282517.0,15.47
OP-01342,2026-08-15,Metropolitana,Marketplace,Equipamiento,Completada,3.0,626672.0,431557.0,15.05
OP-01343,2026-06-27,Metropolitana,Web,Servicios,Completada,7.0,573326.0,293993.0,17.17
OP-01344,2026-03-22,Metropolitana,Ejecutivo,Insumos,Completada,3.0,144046.0,106462.0,11.86
OP-01345,2026-05-29,Metropolitana,Web,Equipamiento,Completada,5.0,861070.0,630309.0,8.13
OP-01346,2026-02-15,La Araucanía,Ejecutivo,Insumos,Completada,7.0,362173.0,256045.0,54.27
OP-01347,2026-08-20,Metropolitana,Marketplace,Servicios,Completada,2.0,272094.0,157324.0,13.4
OP-01348,2026-08-31,Metropolitana,Teléfono,Insumos,Completada,3.0,142343.0,99065.0,13.32
OP-01349,2026-07-14,Biobío,Ejecutivo,Insumos,Completada,3.0,185410.0,125162.0,12.79
OP-01350,2026-07-30,Antofagasta,Teléfono,Equipamiento,Completada,4.0,587693.0,425555.0,8.61
OP-01351,2026-08-12,Metropolitana,Web,Repuestos,Completada,9.0,1175275.0,915807.0,11.47
OP-01352,2026-07-01,Biobío,Web,Insumos,Completada,2.0,114145.0,80664.0,31.91
OP-01353,2026-05-12,Metropolitana,Teléfono,Equipamiento,Completada,3.0,585422.0,422466.0,12.52
OP-01354,2026-03-27,Metropolitana,Teléfono,Insumos,Completada,4.0,188614.0,119776.0,11.56
OP-01355,2026-03-09,Metropolitana,Teléfono,Servicios,Completada,4.0,252233.0,152476.0,22.29
OP-01356,2026-02-12,Metropolitana,Marketplace,Servicios,Completada,2.0,111978.0,68409.0,22.2
OP-01357,2026-08-16,Valparaíso,Web,Insumos,Completada,4.0,272864.0,181764.0,12.8
OP-01358,2026-08-29,Metropolitana,Web,Equipamiento,Completada,3.0,466090.0,341681.0,29.52
OP-01359,2026-04-15,Metropolitana,Ejecutivo,Servicios,Completada,5.0,469556.0,272718.0,12.77
OP-01360,2026-08-07,Metropolitana,Web,Insumos,Completada,5.0,284670.0,184185.0,17.74
OP-01361,2026-02-19,Metropolitana,Ejecutivo,Equipamiento,Completada,3.0,577021.0,413778.0,10.28
OP-01362,2026-07-16,Metropolitana,Ejecutivo,Repuestos,Completada,7.0,781760.0,655836.0,35.1
OP-01363,2026-08-09,Metropolitana,Web,Insumos,Completada,1.0,49248.0,34644.0,18.5
OP-01364,2026-04-09,Metropolitana,Ejecutivo,Repuestos,Completada,3.0,346721.0,287302.0,21.64
OP-01365,2026-05-04,Metropolitana,Web,Equipamiento,Completada,10.0,2166222.0,1488103.0,15.34
OP-01366,2026-07-05,La Araucanía,Web,Equipamiento,Completada,3.0,690627.0,525861.0,22.5
OP-01367,2026-01-30,Valparaíso,Marketplace,Equipamiento,Completada,5.0,897318.0,620005.0,25.25
OP-01368,2026-01-14,Biobío,Web,Equipamiento,Completada,3.0,840546.0,582851.0,11.07
OP-01369,2026-07-29,Metropolitana,Teléfono,Servicios,Completada,4.0,392935.0,238365.0,21.97
OP-01370,2026-05-06,Metropolitana,Ejecutivo,Servicios,Completada,7.0,6036983.0,3562695.0,10.05
OP-01371,2026-07-10,La Araucanía,Marketplace,Insumos,Completada,2.0,197106.0,144303.0,31.6
OP-01372,2026-08-16,Metropolitana,Web,Insumos,Completada,6.0,380405.0,267086.0,17.82
OP-01373,2026-02-09,Valparaíso,Web,Equipamiento,Completada,4.0,584534.0,418582.0,10.71
OP-01374,2026-07-28,Metropolitana,Web,Servicios,Completada,5.0,455945.0,253477.0,12.0
OP-01375,2026-06-02,Maule,Ejecutivo,Insumos,Completada,1.0,47074.0,33257.0,16.7
OP-01376,2026-05-19,Metropolitana,Web,Insumos,Completada,2.0,78691.0,53938.0,26.46
OP-01377,2026-01-29,Valparaíso,Marketplace,Insumos,Completada,7.0,386412.0,277438.0,5.69
OP-01378,2026-07-06,Maule,Marketplace,Repuestos,Completada,5.0,719605.0,563193.0,18.23
OP-01379,2026-07-15,La Araucanía,Ejecutivo,Servicios,Completada,4.0,417328.0,260474.0,29.23
OP-01380,2026-01-24,Biobío,Web,Equipamiento,Completada,2.0,576021.0,413219.0,20.7
OP-01381,2026-03-04,Metropolitana,Web,Repuestos,Cancelada,6.0,7425628.0,5851707.0,23.52
OP-01382,2026-05-09,Metropolitana,Web,Insumos,Completada,2.0,113361.0,79954.0,14.22
OP-01383,2026-07-14,Biobío,Teléfono,Insumos,Completada,6.0,418929.0,264839.0,26.54
OP-01384,2026-04-08,Metropolitana,Marketplace,Insumos,Completada,3.0,182126.0,130396.0,22.48
OP-01385,2026-06-13,Metropolitana,Web,Insumos,Completada,5.0,289807.0,202319.0,38.62
OP-01386,2026-02-13,Antofagasta,Ejecutivo,Servicios,Completada,8.0,1272586.0,758891.0,10.17
OP-01387,2026-03-18,Antofagasta,Web,Insumos,Completada,6.0,277194.0,177895.0,16.13
OP-01388,2026-06-10,Valparaíso,Web,Equipamiento,Completada,6.0,1673482.0,1266237.0,22.26
OP-01389,2026-08-14,Antofagasta,Teléfono,Insumos,Completada,3.0,134105.0,94307.0,12.07
OP-01390,2026-06-16,Valparaíso,Web,Insumos,Completada,6.0,283381.0,195305.0,24.15
OP-01391,2026-02-11,Biobío,Ejecutivo,Insumos,Completada,5.0,292533.0,211865.0,13.66
OP-01392,2026-02-20,Metropolitana,Web,Equipamiento,Completada,1.0,142704.0,108097.0,25.88
OP-01393,2026-07-24,Metropolitana,Ejecutivo,Repuestos,Cancelada,3.0,276494.0,231901.0,32.21
OP-01394,2026-06-25,Biobío,Web,Equipamiento,Completada,5.0,760524.0,560177.0,19.63
OP-01395,2026-06-18,Metropolitana,Marketplace,Equipamiento,Completada,4.0,668084.0,531058.0,10.61
OP-01396,2026-02-09,Biobío,Marketplace,Insumos,Completada,4.0,212480.0,157409.0,15.45
OP-01397,2026-07-29,Metropolitana,,Insumos,Completada,4.0,239857.0,166206.0,14.85
OP-01398,2026-08-13,Biobío,Web,Equipamiento,Completada,3.0,682037.0,473144.0,12.05
OP-01399,2026-04-12,Metropolitana,Web,Repuestos,Completada,8.0,941219.0,799272.0,16.35
OP-01400,2026-05-16,Biobío,Ejecutivo,Equipamiento,Completada,5.0,814112.0,558525.0,12.95
OP-01401,2026-06-21,La Araucanía,Web,Servicios,Completada,1.0,71882.0,43550.0,21.63
OP-01402,2026-06-17,Metropolitana,Web,Repuestos,Completada,6.0,841821.0,710111.0,27.83
OP-01403,2026-04-22,Maule,Web,Equipamiento,Cancelada,5.0,682177.0,504928.0,12.14
OP-01404,2026-04-21,Valparaíso,Web,Insumos,Completada,6.0,403407.0,275897.0,9.96
OP-01405,2026-08-13,Metropolitana,Teléfono,Servicios,Completada,5.0,428081.0,249483.0,15.41
OP-01406,2026-05-23,Valparaíso,Web,Equipamiento,Completada,4.0,866780.0,602226.0,14.62
OP-01407,2026-05-10,Biobío,Ejecutivo,Servicios,Completada,4.0,334521.0,197435.0,11.73
OP-01408,2026-03-04,Valparaíso,Web,Servicios,Completada,5.0,488571.0,285784.0,12.02
OP-01409,2026-08-20,Metropolitana,Marketplace,,Completada,5.0,196319.0,145468.0,12.02
OP-01410,2026-05-30,Valparaíso,Web,Insumos,Completada,4.0,185697.0,127743.0,15.5
OP-01411,2026-01-18,Metropolitana,Ejecutivo,Servicios,Completada,1.0,77691.0,46250.0,26.49
OP-01412,2026-02-10,Metropolitana,Web,Servicios,Completada,6.0,646664.0,379733.0,22.19
OP-01413,2026-01-04,Metropolitana,Web,Equipamiento,Completada,5.0,614331.0,428480.0,13.81
OP-01414,2026-01-29,Metropolitana,,Insumos,Completada,3.0,147398.0,94416.0,19.53
OP-01415,2026-04-04,Metropolitana,Web,Servicios,Completada,4.0,480664.0,278024.0,17.12
OP-01416,2026-05-01,Biobío,Marketplace,,Completada,7.0,400237.0,300489.0,12.31
OP-01417,2026-07-26,Metropolitana,Ejecutivo,Insumos,Completada,2.0,143181.0,94489.0,21.89
OP-01418,2026-04-01,Metropolitana,Ejecutivo,Equipamiento,Completada,6.0,840555.0,628166.0,25.51
OP-01419,2026-04-11,Metropolitana,,Equipamiento,Completada,1.0,179996.0,132322.0,20.13
OP-01420,2026-01-10,Metropolitana,Marketplace,Insumos,Completada,6.0,272025.0,193946.0,26.17
OP-01421,2026-03-01,Valparaíso,Ejecutivo,Servicios,Completada,1.0,68852.0,41017.0,18.5
OP-01422,2026-02-20,Metropolitana,Ejecutivo,Insumos,Completada,1.0,52508.0,34761.0,15.53
OP-01423,2026-03-22,Metropolitana,Ejecutivo,Insumos,Completada,5.0,238301.0,159775.0,15.79
OP-01424,2026-01-08,Biobío,Web,Servicios,Completada,5.0,541121.0,321129.0,9.29
OP-01425,2026-07-01,Antofagasta,Web,Equipamiento,Completada,7.0,1201802.0,875196.0,13.46
OP-01426,2026-02-03,Antofagasta,Web,Equipamiento,Completada,3.0,444605.0,327908.0,19.02
OP-01427,2026-07-29,Maule,Marketplace,Insumos,Completada,3.0,101684.0,71430.0,19.78
OP-01428,2026-03-26,Biobío,Ejecutivo,Servicios,Completada,7.0,555147.0,326025.0,61.79
OP-01429,2026-06-17,Valparaíso,Ejecutivo,Equipamiento,Completada,7.0,989766.0,736618.0,28.79
OP-01430,2026-03-24,Metropolitana,Web,Servicios,Completada,6.0,607894.0,341607.0,10.85
OP-01431,2026-02-01,Valparaíso,Marketplace,Equipamiento,Completada,7.0,871862.0,632641.0,16.5
OP-01432,2026-04-07,Maule,Marketplace,Servicios,Completada,7.0,616719.0,375734.0,16.14
OP-01433,2026-03-06,Metropolitana,Web,Insumos,Completada,1.0,56639.0,36081.0,11.32
OP-01434,2026-08-09,Metropolitana,Web,Servicios,Completada,2.0,151042.0,83893.0,17.86
OP-01435,2026-07-27,Antofagasta,Marketplace,Repuestos,Completada,3.0,412326.0,336438.0,42.98
OP-01436,2026-08-14,Valparaíso,Ejecutivo,Equipamiento,Completada,5.0,,641811.0,24.35
OP-01437,2026-05-10,Metropolitana,Marketplace,Equipamiento,Completada,4.0,592142.0,428730.0,16.49
OP-01438,2026-08-15,Metropolitana,Ejecutivo,Equipamiento,Completada,8.0,995774.0,714847.0,9.61
OP-01439,2026-07-03,Maule,Ejecutivo,Insumos,Completada,2.0,116146.0,82225.0,11.86
OP-01440,2026-08-06,Antofagasta,Teléfono,Insumos,Completada,4.0,175919.0,120658.0,14.93
OP-01441,2026-03-15,Antofagasta,Ejecutivo,Servicios,Completada,4.0,323776.0,186575.0,18.87
OP-01442,2026-01-29,Biobío,Web,Equipamiento,Completada,6.0,1086611.0,807823.0,17.2
OP-01443,2026-08-25,Biobío,Web,Equipamiento,Completada,10.0,1618374.0,1071483.0,10.98
OP-01444,2026-06-11,Biobío,Web,Equipamiento,Completada,2.0,468359.0,328977.0,15.26
OP-01445,2026-05-10,Metropolitana,Web,Equipamiento,Completada,2.0,390678.0,301349.0,18.83
OP-01446,2026-08-12,La Araucanía,Teléfono,Servicios,Completada,6.0,518489.0,320376.0,23.62
OP-01447,2026-06-01,La Araucanía,Web,Servicios,Completada,5.0,472145.0,291134.0,59.82
OP-01448,2026-05-28,Metropolitana,Marketplace,Equipamiento,Cancelada,4.0,870275.0,673802.0,17.49
OP-01449,2026-06-27,Valparaíso,Marketplace,Repuestos,Completada,1.0,159747.0,141677.0,46.18
OP-01450,2026-06-10,Metropolitana,Web,Equipamiento,Completada,3.0,652458.0,456330.0,25.04
OP-01451,2026-05-04,Biobío,Web,Insumos,Completada,6.0,194673.0,133113.0,27.48
OP-01452,2026-06-07,Valparaíso,Ejecutivo,Insumos,Completada,5.0,265703.0,187740.0,11.05
OP-01453,2026-05-16,Metropolitana,Web,Equipamiento,Completada,2.0,444397.0,316092.0,16.94
OP-01454,2026-08-28,Metropolitana,Web,Repuestos,Completada,5.0,670115.0,578649.0,32.27
OP-01455,2026-08-17,Metropolitana,,Servicios,Completada,7.0,675554.0,405117.0,14.48
OP-01456,2026-07-16,Metropolitana,Web,Equipamiento,Completada,5.0,618830.0,473347.0,23.76
OP-01457,2026-08-06,La Araucanía,Marketplace,Servicios,Completada,3.0,432079.0,271041.0,28.56
OP-01458,2026-02-10,Metropolitana,Web,Insumos,Completada,4.0,142402.0,100830.0,17.04
OP-01459,2026-08-20,Maule,Marketplace,Insumos,Pendiente,7.0,353529.0,240502.0,20.09
OP-01460,2026-04-05,Metropolitana,Web,Repuestos,Completada,5.0,456109.0,366163.0,34.14
OP-01461,2026-03-14,Metropolitana,Web,Insumos,Completada,7.0,541173.0,359442.0,10.45
OP-01462,2026-08-16,Biobío,Web,Servicios,Completada,5.0,340841.0,184602.0,5.68
OP-01463,2026-08-28,Antofagasta,Web,Insumos,Completada,6.0,222039.0,136102.0,15.88
OP-01464,2026-02-22,Metropolitana,Web,Insumos,Completada,7.0,227776.0,153869.0,28.6
OP-01465,2026-04-11,Biobío,Web,Servicios,Completada,3.0,287556.0,159948.0,19.67
OP-01466,2026-03-06,Metropolitana,Marketplace,Repuestos,Completada,4.0,565911.0,466237.0,20.26
OP-01467,2026-06-27,Metropolitana,Teléfono,Servicios,Completada,1.0,91379.0,53521.0,17.87
OP-01468,2026-03-03,Metropolitana,Web,Servicios,Completada,4.0,448166.0,265555.0,16.78
OP-01469,2026-01-24,Metropolitana,Web,Insumos,Completada,2.0,129224.0,87784.0,21.65
OP-01470,2026-03-07,Valparaíso,Web,Insumos,Completada,8.0,500145.0,337301.0,9.0
OP-01471,2026-01-25,Biobío,Ejecutivo,,Completada,6.0,542545.0,460032.0,15.4
OP-01472,2026-04-04,Biobío,Marketplace,Equipamiento,Completada,4.0,678622.0,517177.0,9.02
OP-01473,2026-05-08,Biobío,Web,Insumos,Completada,6.0,272151.0,182200.0,28.18
OP-01474,2026-02-08,La Araucanía,Teléfono,Insumos,Completada,4.0,254691.0,191452.0,19.37
OP-01475,2026-03-16,Valparaíso,Marketplace,Servicios,Pendiente,4.0,368158.0,210463.0,32.6
OP-01476,2026-02-26,La Araucanía,Teléfono,Equipamiento,Completada,5.0,580061.0,449692.0,20.56
OP-01477,2026-02-18,Metropolitana,Web,Equipamiento,Completada,6.0,1476263.0,1063316.0,27.15
OP-01478,2026-06-12,Valparaíso,Teléfono,Equipamiento,Completada,3.0,490959.0,354860.0,15.31
OP-01479,2026-07-31,Metropolitana,Marketplace,Equipamiento,Completada,2.0,294387.0,218396.0,8.7
OP-01480,2026-07-28,Valparaíso,Web,Equipamiento,Completada,5.0,902187.0,657059.0,16.11
OP-01481,2026-04-20,Valparaíso,Ejecutivo,Repuestos,Completada,4.0,693722.0,566581.0,12.32
OP-01482,2026-08-05,Valparaíso,Ejecutivo,Repuestos,Completada,2.0,160024.0,125035.0,45.73
OP-01483,2026-08-10,Maule,Web,Insumos,Completada,2.0,82802.0,56632.0,20.63
OP-01484,2026-07-24,La Araucanía,Marketplace,Insumos,Completada,4.0,182236.0,137953.0,36.04
OP-01485,2026-08-17,Metropolitana,Web,Equipamiento,Completada,3.0,728367.0,519650.0,23.72
OP-01486,2026-07-31,Metropolitana,Web,Servicios,Completada,1.0,73618.0,39300.0,12.01
OP-01487,2026-01-11,Metropolitana,Marketplace,Equipamiento,Completada,3.0,428785.0,322194.0,19.9
OP-01488,2026-06-04,Valparaíso,Teléfono,Insumos,Completada,3.0,209150.0,143219.0,23.6
OP-01489,2026-05-16,Metropolitana,Ejecutivo,Insumos,Completada,2.0,100053.0,66709.0,12.17
OP-01490,2026-05-04,La Araucanía,Marketplace,Insumos,Completada,1.0,61719.0,44011.0,25.19
OP-00241,2026-07-29,Valparaíso,Web,Insumos,Completada,2.0,140322.0,103943.0,27.39
OP-00280,2026-07-03,Biobío,Teléfono,Servicios,Completada,1.0,107395.0,59992.0,23.89
OP-00807,2026-05-31,Biobío,Ejecutivo,Equipamiento,Completada,4.0,711534.0,481902.0,6.54
OP-00760,2026-06-15,Antofagasta,Web,Repuestos,Completada,2.0,211490.0,171609.0,23.98
OP-00865,2026-03-30,Biobío,Ejecutivo,Repuestos,Cancelada,2.0,263812.0,226842.0,20.2
OP-00594,2026-05-16,Biobío,Web,Insumos,Completada,4.0,252938.0,176693.0,19.98
OP-00724,2026-03-02,Valparaíso,Marketplace,Equipamiento,Completada,1.0,179668.0,136265.0,8.11
OP-00703,2026-06-30,Antofagasta,Teléfono,Servicios,Completada,4.0,308417.0,182500.0,16.5
OP-01178,2026-01-23,Metropolitana,Web,Equipamiento,Completada,4.0,569555.0,426461.0,21.97
OP-00359,2026-03-11,Valparaíso,Web,Equipamiento,Completada,3.0,359700.0,260277.0,13.37
